event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,ioc_value,source_ip
evt-registry_keys-000405,2026-06-15T02:21:21+00:00,ENG-LAB-044,user059,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.1.237.171
evt-registry_keys-000406,2026-06-15T03:14:13+00:00,ENG-LAB-034,user034,outlook.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\DemoValue,10.0.117.151
evt-registry_keys-000407,2026-06-15T03:44:36+00:00,ENG-LAB-038,user055,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\TestPersistence,10.3.93.13
evt-registry_keys-000408,2026-06-15T04:11:04+00:00,ENG-LAB-024,user057,teams.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\DemoValue,10.0.50.16
evt-registry_keys-000409,2026-06-15T04:22:53+00:00,ENG-LAB-005,user012,outlook.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\LabUpdater,10.0.161.103
evt-registry_keys-000410,2026-06-15T04:52:00+00:00,ENG-LAB-048,user074,chrome.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command\DemoValue,10.2.122.15
evt-registry_keys-000411,2026-06-15T05:54:34+00:00,ENG-LAB-033,user059,chrome.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\TestPersistence,10.3.80.15
evt-registry_keys-000412,2026-06-15T08:53:10+00:00,ENG-LAB-022,user081,outlook.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.2.238.114
evt-registry_keys-000413,2026-06-15T09:29:21+00:00,ENG-LAB-039,user078,svchost.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System\DemoValue,10.1.52.174
evt-registry_keys-000414,2026-06-15T10:54:39+00:00,ENG-LAB-038,user006,rundll32.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\LabUpdater,10.1.85.105
evt-registry_keys-000415,2026-06-15T11:05:10+00:00,ENG-LAB-024,user034,python.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.3.73.68
evt-registry_keys-000416,2026-06-15T11:41:27+00:00,ENG-LAB-026,user088,msedge.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.0.146.61
evt-registry_keys-000417,2026-06-15T15:35:11+00:00,ENG-LAB-036,user061,rundll32.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command\TestPersistence,10.2.250.5
evt-registry_keys-000418,2026-06-15T16:15:33+00:00,ENG-LAB-039,user068,winword.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.0.120.104
evt-registry_keys-000419,2026-06-15T18:03:17+00:00,ENG-LAB-006,user038,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run,10.0.180.77
evt-registry_keys-000420,2026-06-15T22:46:05+00:00,ENG-LAB-021,user024,reg.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.2.52.24
evt-registry_keys-000421,2026-06-15T23:57:12+00:00,ENG-LAB-050,user079,powershell.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\SampleService,10.1.243.116
evt-registry_keys-000422,2026-06-16T00:36:36+00:00,ENG-LAB-004,user002,msedge.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\LabUpdater,10.3.208.85
evt-registry_keys-000423,2026-06-16T01:50:38+00:00,ENG-LAB-059,user047,winword.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\TestPersistence,10.0.54.200
evt-registry_keys-000424,2026-06-16T03:15:51+00:00,ENG-LAB-020,user100,python.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\LabUpdater,10.0.201.152
evt-registry_keys-000425,2026-06-16T04:44:34+00:00,ENG-LAB-019,user040,outlook.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\SampleService,10.3.212.16
evt-registry_keys-000426,2026-06-16T05:03:59+00:00,ENG-LAB-036,user079,teams.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command,10.2.47.210
evt-registry_keys-000427,2026-06-16T05:18:12+00:00,ENG-LAB-041,user042,outlook.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\DemoValue,10.0.155.74
evt-registry_keys-000428,2026-06-16T06:40:08+00:00,ENG-LAB-039,user018,svchost.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\DemoValue,10.2.36.156
evt-registry_keys-000429,2026-06-16T08:01:10+00:00,ENG-LAB-006,user051,svchost.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce,10.3.135.238
evt-registry_keys-000430,2026-06-16T08:06:48+00:00,ENG-LAB-058,user092,rundll32.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\SampleService,10.1.237.171
evt-registry_keys-000431,2026-06-16T09:03:23+00:00,ENG-LAB-022,user070,powershell.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.1.215.100
evt-registry_keys-000432,2026-06-16T11:53:35+00:00,ENG-LAB-029,user092,powershell.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\DemoValue,10.1.65.169
evt-registry_keys-000433,2026-06-16T12:12:20+00:00,ENG-LAB-027,user004,svchost.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.0.199.87
evt-registry_keys-000434,2026-06-16T13:17:16+00:00,ENG-LAB-019,user097,powershell.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\SampleService,10.2.185.148
evt-registry_keys-000435,2026-06-16T13:38:55+00:00,ENG-LAB-028,user095,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.2.91.130
evt-registry_keys-000436,2026-06-16T14:27:58+00:00,ENG-LAB-053,user090,svchost.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command,10.1.110.246
evt-registry_keys-000437,2026-06-16T15:05:09+00:00,ENG-LAB-054,user010,winword.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command\LabUpdater,10.0.117.18
evt-registry_keys-000438,2026-06-16T16:01:55+00:00,ENG-LAB-009,user048,teams.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\TestPersistence,10.0.47.56
evt-registry_keys-000439,2026-06-16T16:29:07+00:00,ENG-LAB-060,user038,chrome.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\TestPersistence,10.3.1.253
evt-registry_keys-000440,2026-06-16T16:38:49+00:00,ENG-LAB-036,user054,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\TestPersistence,10.2.107.175
evt-registry_keys-000441,2026-06-16T16:41:04+00:00,ENG-LAB-007,user073,powershell.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.2.52.24
evt-registry_keys-000442,2026-06-16T18:34:08+00:00,ENG-LAB-021,user090,winword.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.3.73.68
evt-registry_keys-000443,2026-06-16T19:17:08+00:00,ENG-LAB-058,user007,winword.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\TestPersistence,10.0.161.103
evt-registry_keys-000444,2026-06-16T19:41:35+00:00,ENG-LAB-060,user088,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\DemoValue,10.1.186.111
evt-registry_keys-000445,2026-06-16T19:44:35+00:00,ENG-LAB-004,user033,msedge.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\LabUpdater,10.0.170.198
evt-registry_keys-000446,2026-06-16T19:47:47+00:00,ENG-LAB-055,user094,outlook.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\SampleService,10.3.169.241
evt-registry_keys-000447,2026-06-16T20:13:00+00:00,ENG-LAB-027,user014,svchost.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System,10.1.252.24
evt-registry_keys-000448,2026-06-16T20:34:24+00:00,ENG-LAB-022,user047,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.0.70.39
evt-registry_keys-000449,2026-06-16T20:58:04+00:00,ENG-LAB-029,user092,chrome.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\DemoValue,10.2.111.248
evt-registry_keys-000450,2026-06-16T22:17:50+00:00,ENG-LAB-041,user095,msedge.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.1.109.17
evt-registry_keys-000451,2026-06-16T22:39:53+00:00,ENG-LAB-042,user012,python.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\SampleService,10.0.25.167
evt-registry_keys-000452,2026-06-17T00:31:53+00:00,ENG-LAB-058,user029,outlook.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\DemoValue,10.3.141.12
evt-registry_keys-000453,2026-06-17T00:51:21+00:00,ENG-LAB-038,user031,outlook.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.0.120.104
evt-registry_keys-000454,2026-06-17T02:19:27+00:00,ENG-LAB-043,user041,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.2.174.29
evt-registry_keys-000455,2026-06-17T02:23:40+00:00,ENG-LAB-045,user035,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\TestPersistence,10.0.117.18
evt-registry_keys-000456,2026-06-17T02:24:04+00:00,ENG-LAB-052,user038,outlook.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\TestPersistence,10.0.47.56
evt-registry_keys-000457,2026-06-17T03:24:41+00:00,ENG-LAB-009,user013,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\TestPersistence,10.3.30.43
evt-registry_keys-000458,2026-06-17T04:34:52+00:00,ENG-LAB-059,user034,powershell.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\TestPersistence,10.3.112.46
evt-registry_keys-000459,2026-06-17T07:20:37+00:00,ENG-LAB-034,user088,outlook.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\SampleService,10.1.3.19
evt-registry_keys-000460,2026-06-17T08:35:30+00:00,ENG-LAB-013,user035,chrome.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.1.0.154
evt-registry_keys-000461,2026-06-17T10:36:40+00:00,ENG-LAB-018,user019,powershell.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\LabUpdater,10.3.109.131
evt-registry_keys-000462,2026-06-17T10:54:01+00:00,ENG-LAB-006,user042,powershell.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.3.186.42
evt-registry_keys-000463,2026-06-17T11:03:04+00:00,ENG-LAB-006,user097,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\SampleService,10.3.65.252
evt-registry_keys-000464,2026-06-17T11:19:07+00:00,ENG-LAB-004,user014,svchost.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.2.248.161
evt-registry_keys-000465,2026-06-17T12:26:48+00:00,ENG-LAB-022,user016,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,10.0.125.252
evt-registry_keys-000466,2026-06-17T12:30:42+00:00,ENG-LAB-021,user031,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\DemoValue,10.3.169.241
evt-registry_keys-000467,2026-06-17T12:33:55+00:00,ENG-LAB-004,user071,winword.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.2.52.24
evt-registry_keys-000468,2026-06-17T14:04:38+00:00,ENG-LAB-035,user096,reg.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\LabUpdater,10.3.208.49
evt-registry_keys-000469,2026-06-17T14:30:13+00:00,ENG-LAB-003,user038,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\TestPersistence,10.2.122.68
evt-registry_keys-000470,2026-06-17T15:31:43+00:00,ENG-LAB-038,user008,rundll32.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\LabUpdater,10.2.125.58
evt-registry_keys-000471,2026-06-17T15:38:38+00:00,ENG-LAB-039,user047,winword.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.0.146.61
evt-registry_keys-000472,2026-06-17T16:02:04+00:00,ENG-LAB-034,user084,powershell.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\DemoValue,10.3.185.57
evt-registry_keys-000473,2026-06-17T16:32:51+00:00,ENG-LAB-050,user003,winword.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\DemoValue,10.2.133.53
evt-registry_keys-000474,2026-06-17T18:19:50+00:00,ENG-LAB-027,user071,winword.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run,10.1.135.34
evt-registry_keys-000475,2026-06-17T18:58:52+00:00,ENG-LAB-056,user088,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce,10.2.125.58
evt-registry_keys-000476,2026-06-17T20:44:11+00:00,ENG-LAB-019,user071,rundll32.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services,10.1.32.87
evt-registry_keys-000477,2026-06-17T21:35:49+00:00,ENG-LAB-010,user004,powershell.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\LabUpdater,10.1.135.30
evt-registry_keys-000478,2026-06-17T23:24:43+00:00,ENG-LAB-037,user099,powershell.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\LabUpdater,10.0.185.225
evt-registry_keys-000479,2026-06-18T00:32:15+00:00,ENG-LAB-044,user063,teams.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\DemoValue,10.1.75.7
evt-registry_keys-000480,2026-06-18T01:14:25+00:00,ENG-LAB-049,user033,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\TestPersistence,10.1.170.201
evt-registry_keys-000481,2026-06-18T02:55:17+00:00,ENG-LAB-004,user005,reg.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\TestPersistence,10.1.75.168
evt-registry_keys-000482,2026-06-18T03:11:34+00:00,ENG-LAB-050,user013,reg.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System,10.0.31.192
evt-registry_keys-000483,2026-06-18T03:14:34+00:00,ENG-LAB-041,user006,python.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\TestPersistence,10.0.12.190
evt-registry_keys-000484,2026-06-18T05:17:35+00:00,ENG-LAB-035,user023,reg.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\LabUpdater,10.0.119.222
evt-registry_keys-000485,2026-06-18T06:54:56+00:00,ENG-LAB-031,user044,winword.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\LabUpdater,10.1.140.113
evt-registry_keys-000486,2026-06-18T07:08:20+00:00,ENG-LAB-030,user022,outlook.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System,10.0.81.179
evt-registry_keys-000487,2026-06-18T08:14:40+00:00,ENG-LAB-003,user073,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.3.253.103
evt-registry_keys-000488,2026-06-18T08:29:59+00:00,ENG-LAB-032,user041,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.0.180.77
evt-registry_keys-000489,2026-06-18T09:07:26+00:00,ENG-LAB-058,user004,rundll32.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\TestPersistence,10.3.84.68
evt-registry_keys-000490,2026-06-18T10:36:12+00:00,ENG-LAB-052,user068,svchost.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\DemoValue,10.0.199.87
evt-registry_keys-000491,2026-06-18T10:45:40+00:00,ENG-LAB-051,user040,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\TestPersistence,10.2.63.185
evt-registry_keys-000492,2026-06-18T12:29:17+00:00,ENG-LAB-046,user019,svchost.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\TestPersistence,10.0.117.18
evt-registry_keys-000493,2026-06-18T14:24:37+00:00,ENG-LAB-048,user090,msedge.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.0.54.200
evt-registry_keys-000494,2026-06-18T15:02:04+00:00,ENG-LAB-040,user009,python.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\TestPersistence,10.0.58.175
evt-registry_keys-000495,2026-06-18T15:32:54+00:00,ENG-LAB-043,user095,rundll32.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command\TestPersistence,10.3.176.187
evt-registry_keys-000496,2026-06-18T18:26:01+00:00,ENG-LAB-060,user065,rundll32.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System,10.0.152.216
evt-registry_keys-000497,2026-06-18T19:21:19+00:00,ENG-LAB-050,user041,winword.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\DemoValue,10.3.127.69
evt-registry_keys-000498,2026-06-18T19:42:11+00:00,ENG-LAB-035,user016,rundll32.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.0.126.149
evt-registry_keys-000499,2026-06-18T22:06:17+00:00,ENG-LAB-001,user008,msedge.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\LabUpdater,10.3.253.103
evt-registry_keys-000500,2026-06-18T23:26:42+00:00,ENG-LAB-012,user075,reg.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\DemoValue,10.1.110.246
