event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,ioc_value,detection_rule,source_ip,destination_ip
evt-urls-000422,2026-06-16T01:36:25+00:00,ENG-LAB-038,user013,svchost.exe,network_connection,URL,https://cdn.telemetry.test/download/package.bin?utm=lab,IOC-URL-430,10.2.219.230,198.51.100.246
evt-urls-000423,2026-06-16T01:39:30+00:00,ENG-LAB-034,user049,svchost.exe,network_connection,URL,http://api.telemetry.test/images/logo.png?id=b316babe,IOC-URL-570,10.0.142.90,203.0.113.176
evt-urls-000424,2026-06-16T01:44:53+00:00,ENG-LAB-054,user048,python.exe,network_connection,URL,http://cdn.sample.invalid/cdn/js/app.js?q=9530,IOC-URL-723,10.0.50.16,203.0.113.153
evt-urls-000425,2026-06-16T01:54:15+00:00,ENG-LAB-055,user079,powershell.exe,network_connection,URL,http://files.example.org/cdn/js/app.js,IOC-URL-243,10.3.141.12,203.0.113.82
evt-urls-000426,2026-06-16T02:50:42+00:00,ENG-LAB-006,user068,svchost.exe,network_connection,URL,https://assets.example.org/cdn/js/app.js?utm=test,IOC-URL-638,10.2.91.149,198.51.100.6
evt-urls-000427,2026-06-16T03:16:21+00:00,ENG-LAB-051,user042,rundll32.exe,network_connection,URL,http://files.example.org/news?utm=lab,IOC-URL-130,10.2.185.148,203.0.113.244
evt-urls-000428,2026-06-16T03:21:48+00:00,ENG-LAB-028,user093,chrome.exe,network_connection,URL,http://www.updates.example/portal/auth?utm=lab,IOC-URL-714,10.0.25.167,203.0.113.181
evt-urls-000429,2026-06-16T04:55:24+00:00,ENG-LAB-022,user004,rundll32.exe,network_connection,URL,http://auth.example.org/api/v1/checkin?id=3e533e39,IOC-URL-286,10.1.52.91,203.0.113.109
evt-urls-000430,2026-06-16T06:45:48+00:00,ENG-LAB-036,user024,chrome.exe,network_connection,URL,http://files.updates.example/portal/auth?q=7788,IOC-URL-983,10.1.78.96,198.51.100.42
evt-urls-000431,2026-06-16T06:49:04+00:00,ENG-LAB-017,user013,winword.exe,network_connection,URL,http://cdn.example.com/download/package.bin?q=1891,IOC-URL-598,10.3.1.253,203.0.113.183
evt-urls-000432,2026-06-16T09:21:46+00:00,ENG-LAB-044,user051,python.exe,network_connection,URL,http://assets.example.net/api/v1/checkin?id=3240066f,IOC-URL-192,10.0.37.138,203.0.113.8
evt-urls-000433,2026-06-16T09:38:33+00:00,ENG-LAB-026,user076,python.exe,network_connection,URL,http://www.example.com/login?q=3130,IOC-URL-897,10.0.37.138,198.51.100.193
evt-urls-000434,2026-06-16T10:46:38+00:00,ENG-LAB-004,user081,svchost.exe,network_connection,URL,http://api.telemetry.test/download/package.bin?utm=test,IOC-URL-437,10.1.125.42,198.51.100.32
evt-urls-000435,2026-06-16T11:07:19+00:00,ENG-LAB-059,user056,svchost.exe,network_connection,URL,http://files.telemetry.test/images/logo.png?utm=lab,IOC-URL-696,10.1.52.174,198.51.100.60
evt-urls-000436,2026-06-16T11:29:27+00:00,ENG-LAB-018,user007,msedge.exe,network_connection,URL,http://assets.telemetry.test/news?utm=demo,IOC-URL-453,10.0.170.198,203.0.113.249
evt-urls-000437,2026-06-16T19:24:59+00:00,ENG-LAB-057,user048,rundll32.exe,network_connection,URL,http://assets.sample.invalid/collect,IOC-URL-435,10.2.63.185,203.0.113.2
evt-urls-000438,2026-06-16T19:43:12+00:00,ENG-LAB-031,user041,powershell.exe,network_connection,URL,http://m.example.net/images/logo.png?id=39a62826,IOC-URL-426,10.0.127.50,198.51.100.123
evt-urls-000439,2026-06-16T22:37:23+00:00,ENG-LAB-058,user088,msedge.exe,network_connection,URL,https://m.updates.example/login?utm=demo,IOC-URL-987,10.1.32.87,198.51.100.186
evt-urls-000440,2026-06-17T00:30:18+00:00,ENG-LAB-019,user074,outlook.exe,network_connection,URL,https://m.example.org/login?utm=demo,IOC-URL-795,10.1.125.42,203.0.113.70
evt-urls-000441,2026-06-17T00:40:51+00:00,ENG-LAB-019,user074,winword.exe,network_connection,URL,http://www.example.com/api/v1/checkin?utm=lab,IOC-URL-172,10.0.25.167,198.51.100.60
evt-urls-000442,2026-06-17T00:41:19+00:00,ENG-LAB-021,user076,rundll32.exe,network_connection,URL,https://www.updates.example/images/logo.png?q=3985,IOC-URL-738,10.1.242.63,203.0.113.175
evt-urls-000443,2026-06-17T01:32:29+00:00,ENG-LAB-028,user015,rundll32.exe,network_connection,URL,http://www.example.org/download/package.bin?id=35e8b73f,IOC-URL-552,10.3.80.15,198.51.100.253
evt-urls-000444,2026-06-17T02:16:24+00:00,ENG-LAB-047,user066,teams.exe,network_connection,URL,https://assets.updates.example/api/v1/checkin?q=2870,IOC-URL-487,10.2.19.28,203.0.113.195
evt-urls-000445,2026-06-17T02:54:27+00:00,ENG-LAB-048,user077,outlook.exe,network_connection,URL,http://www.example.com/images/logo.png?q=6296,IOC-URL-197,10.2.223.156,203.0.113.31
evt-urls-000446,2026-06-17T03:49:53+00:00,ENG-LAB-029,user063,powershell.exe,network_connection,URL,https://files.example.org/news?q=9281,IOC-URL-678,10.3.142.208,198.51.100.154
evt-urls-000447,2026-06-17T03:59:17+00:00,ENG-LAB-039,user083,reg.exe,network_connection,URL,http://m.example.com/api/v1/checkin?id=d0107af4,IOC-URL-555,10.2.194.84,198.51.100.188
evt-urls-000448,2026-06-17T04:44:45+00:00,ENG-LAB-060,user090,powershell.exe,network_connection,URL,http://assets.example.net/api/v1/checkin?utm=demo,IOC-URL-620,10.1.159.103,203.0.113.63
evt-urls-000449,2026-06-17T04:52:03+00:00,ENG-LAB-027,user040,outlook.exe,network_connection,URL,https://m.example.org/portal/auth?id=57a08904,IOC-URL-395,10.2.47.210,203.0.113.93
evt-urls-000450,2026-06-17T05:03:58+00:00,ENG-LAB-029,user010,msedge.exe,network_connection,URL,http://files.updates.example/login?q=8847,IOC-URL-722,10.0.56.40,203.0.113.34
evt-urls-000451,2026-06-17T08:32:39+00:00,ENG-LAB-008,user037,msedge.exe,network_connection,URL,https://assets.telemetry.test/cdn/js/app.js?q=3247,IOC-URL-609,10.0.185.225,198.51.100.58
evt-urls-000452,2026-06-17T09:51:38+00:00,ENG-LAB-019,user100,chrome.exe,network_connection,URL,http://files.example.net/download/package.bin,IOC-URL-310,10.1.235.90,198.51.100.57
evt-urls-000453,2026-06-17T11:34:42+00:00,ENG-LAB-036,user028,rundll32.exe,network_connection,URL,https://www.example.net/collect,IOC-URL-990,10.3.135.238,203.0.113.156
evt-urls-000454,2026-06-17T11:57:48+00:00,ENG-LAB-008,user005,reg.exe,network_connection,URL,http://api.sample.invalid/news?utm=lab,IOC-URL-884,10.0.47.56,203.0.113.124
evt-urls-000455,2026-06-17T11:59:35+00:00,ENG-LAB-018,user056,winword.exe,network_connection,URL,http://www.example.org/api/v1/checkin?q=2469,IOC-URL-616,10.1.85.105,198.51.100.199
evt-urls-000456,2026-06-17T12:00:46+00:00,ENG-LAB-048,user017,python.exe,network_connection,URL,http://assets.example.net/collect,IOC-URL-390,10.1.65.169,203.0.113.48
evt-urls-000457,2026-06-17T12:27:22+00:00,ENG-LAB-014,user053,python.exe,network_connection,URL,https://www.example.com/login,IOC-URL-264,10.1.78.96,203.0.113.114
evt-urls-000458,2026-06-17T12:46:27+00:00,ENG-LAB-033,user015,chrome.exe,network_connection,URL,http://api.example.net/download/package.bin?utm=lab,IOC-URL-365,10.2.47.210,198.51.100.6
evt-urls-000459,2026-06-17T13:42:02+00:00,ENG-LAB-048,user071,python.exe,network_connection,URL,http://assets.example.com/news?utm=test,IOC-URL-359,10.2.107.175,198.51.100.73
evt-urls-000460,2026-06-17T13:51:54+00:00,ENG-LAB-006,user015,chrome.exe,network_connection,URL,http://api.example.org/images/logo.png?id=670f6471,IOC-URL-735,10.0.56.40,198.51.100.191
evt-urls-000461,2026-06-17T14:13:40+00:00,ENG-LAB-032,user064,powershell.exe,network_connection,URL,http://api.example.net/cdn/js/app.js?id=79242f87,IOC-URL-338,10.0.70.39,203.0.113.149
evt-urls-000462,2026-06-17T14:31:40+00:00,ENG-LAB-034,user012,rundll32.exe,network_connection,URL,http://auth.telemetry.test/collect?id=bfbf09f2,IOC-URL-907,10.2.171.82,203.0.113.148
evt-urls-000463,2026-06-17T16:01:57+00:00,ENG-LAB-035,user098,winword.exe,network_connection,URL,http://assets.telemetry.test/news?q=7033,IOC-URL-106,10.1.189.73,203.0.113.13
evt-urls-000464,2026-06-17T17:36:20+00:00,ENG-LAB-021,user058,outlook.exe,network_connection,URL,http://assets.example.org/news?utm=test,IOC-URL-176,10.2.122.15,203.0.113.70
evt-urls-000465,2026-06-17T18:03:55+00:00,ENG-LAB-016,user032,svchost.exe,network_connection,URL,http://m.telemetry.test/images/logo.png?q=8757,IOC-URL-693,10.3.108.238,198.51.100.203
evt-urls-000466,2026-06-17T18:33:41+00:00,ENG-LAB-025,user049,winword.exe,network_connection,URL,https://m.example.com/portal/auth?q=7745,IOC-URL-181,10.1.135.30,198.51.100.67
evt-urls-000467,2026-06-17T19:20:09+00:00,ENG-LAB-031,user002,powershell.exe,network_connection,URL,https://assets.example.net/news?q=8081,IOC-URL-611,10.2.219.230,198.51.100.204
evt-urls-000468,2026-06-17T19:23:56+00:00,ENG-LAB-034,user005,svchost.exe,network_connection,URL,https://cdn.example.org/download/package.bin,IOC-URL-234,10.3.194.174,203.0.113.193
evt-urls-000469,2026-06-17T20:02:41+00:00,ENG-LAB-028,user036,svchost.exe,network_connection,URL,http://m.example.net/collect?utm=lab,IOC-URL-795,10.0.194.123,203.0.113.170
evt-urls-000470,2026-06-17T21:30:49+00:00,ENG-LAB-050,user064,python.exe,network_connection,URL,https://auth.example.com/cdn/js/app.js?utm=lab,IOC-URL-215,10.1.186.111,203.0.113.59
evt-urls-000471,2026-06-17T22:07:50+00:00,ENG-LAB-001,user074,python.exe,network_connection,URL,https://m.example.com/cdn/js/app.js?q=9908,IOC-URL-632,10.2.125.58,203.0.113.193
evt-urls-000472,2026-06-17T22:59:41+00:00,ENG-LAB-002,user014,reg.exe,network_connection,URL,http://files.telemetry.test/images/logo.png?q=9166,IOC-URL-136,10.2.223.156,198.51.100.28
evt-urls-000473,2026-06-17T23:02:03+00:00,ENG-LAB-036,user052,outlook.exe,network_connection,URL,https://cdn.sample.invalid/cdn/js/app.js?id=25ece9b4,IOC-URL-508,10.1.170.201,203.0.113.223
evt-urls-000474,2026-06-17T23:17:37+00:00,ENG-LAB-037,user092,python.exe,network_connection,URL,http://www.example.com/api/v1/checkin,IOC-URL-339,10.0.31.192,203.0.113.154
evt-urls-000475,2026-06-17T23:54:43+00:00,ENG-LAB-010,user004,rundll32.exe,network_connection,URL,https://m.updates.example/collect?q=4368,IOC-URL-138,10.2.181.54,203.0.113.38
evt-urls-000476,2026-06-18T00:44:32+00:00,ENG-LAB-020,user090,python.exe,network_connection,URL,http://files.example.net/cdn/js/app.js?id=4df6f474,IOC-URL-828,10.0.180.77,198.51.100.225
evt-urls-000477,2026-06-18T03:03:39+00:00,ENG-LAB-034,user061,python.exe,network_connection,URL,http://www.example.net/news?utm=lab,IOC-URL-217,10.1.62.117,203.0.113.178
evt-urls-000478,2026-06-18T04:14:26+00:00,ENG-LAB-024,user081,winword.exe,network_connection,URL,https://cdn.sample.invalid/portal/auth?id=8fa0b023,IOC-URL-871,10.0.199.87,198.51.100.18
evt-urls-000479,2026-06-18T06:04:56+00:00,ENG-LAB-003,user002,powershell.exe,network_connection,URL,https://m.example.com/cdn/js/app.js?q=6123,IOC-URL-436,10.3.80.15,198.51.100.204
evt-urls-000480,2026-06-18T06:10:06+00:00,ENG-LAB-060,user014,teams.exe,network_connection,URL,http://m.example.com/collect?id=0968c576,IOC-URL-904,10.3.173.205,198.51.100.191
evt-urls-000481,2026-06-18T07:54:53+00:00,ENG-LAB-045,user074,msedge.exe,network_connection,URL,https://assets.telemetry.test/collect?q=8899,IOC-URL-237,10.1.142.172,203.0.113.245
evt-urls-000482,2026-06-18T09:32:00+00:00,ENG-LAB-060,user035,reg.exe,network_connection,URL,http://cdn.sample.invalid/images/logo.png?id=bdffc3b4,IOC-URL-860,10.1.62.117,198.51.100.252
evt-urls-000483,2026-06-18T10:11:35+00:00,ENG-LAB-010,user079,outlook.exe,network_connection,URL,https://auth.updates.example/api/v1/checkin?q=9830,IOC-URL-519,10.3.37.117,203.0.113.165
evt-urls-000484,2026-06-18T11:30:45+00:00,ENG-LAB-016,user050,rundll32.exe,network_connection,URL,https://api.sample.invalid/download/package.bin?q=5097,IOC-URL-855,10.0.81.179,203.0.113.102
evt-urls-000485,2026-06-18T12:32:09+00:00,ENG-LAB-042,user073,powershell.exe,network_connection,URL,https://m.example.org/cdn/js/app.js?id=9ad5a180,IOC-URL-169,10.2.223.156,198.51.100.19
evt-urls-000486,2026-06-18T12:42:13+00:00,ENG-LAB-029,user040,rundll32.exe,network_connection,URL,https://cdn.example.com/download/package.bin?utm=test,IOC-URL-972,10.2.108.168,203.0.113.47
evt-urls-000487,2026-06-18T12:43:04+00:00,ENG-LAB-002,user076,msedge.exe,network_connection,URL,http://m.telemetry.test/collect?id=41a51599,IOC-URL-368,10.3.84.68,203.0.113.21
evt-urls-000488,2026-06-18T13:55:30+00:00,ENG-LAB-045,user017,winword.exe,network_connection,URL,http://www.example.com/login?utm=lab,IOC-URL-755,10.0.49.169,198.51.100.14
evt-urls-000489,2026-06-18T14:24:52+00:00,ENG-LAB-049,user018,powershell.exe,network_connection,URL,http://www.updates.example/api/v1/checkin?utm=lab,IOC-URL-643,10.1.130.12,203.0.113.5
evt-urls-000490,2026-06-18T15:18:59+00:00,ENG-LAB-034,user033,rundll32.exe,network_connection,URL,https://files.updates.example/download/package.bin,IOC-URL-343,10.1.154.104,203.0.113.63
evt-urls-000491,2026-06-18T15:45:40+00:00,ENG-LAB-033,user049,powershell.exe,network_connection,URL,https://www.telemetry.test/download/package.bin?utm=test,IOC-URL-734,10.0.120.104,198.51.100.144
evt-urls-000492,2026-06-18T17:03:47+00:00,ENG-LAB-004,user078,rundll32.exe,network_connection,URL,http://assets.example.net/login?utm=demo,IOC-URL-894,10.2.224.231,198.51.100.57
evt-urls-000493,2026-06-18T17:53:13+00:00,ENG-LAB-055,user029,winword.exe,network_connection,URL,https://m.example.net/api/v1/checkin?q=1449,IOC-URL-375,10.3.253.103,203.0.113.210
evt-urls-000494,2026-06-18T19:08:17+00:00,ENG-LAB-019,user096,rundll32.exe,network_connection,URL,http://m.sample.invalid/images/logo.png?id=e0867e33,IOC-URL-233,10.2.107.184,198.51.100.185
evt-urls-000495,2026-06-18T20:03:37+00:00,ENG-LAB-027,user007,outlook.exe,network_connection,URL,https://auth.example.net/portal/auth?q=5816,IOC-URL-320,10.0.152.216,198.51.100.166
evt-urls-000496,2026-06-18T20:19:59+00:00,ENG-LAB-010,user047,rundll32.exe,network_connection,URL,http://assets.example.com/portal/auth?q=7943,IOC-URL-941,10.0.226.207,203.0.113.11
evt-urls-000497,2026-06-18T21:44:43+00:00,ENG-LAB-020,user078,msedge.exe,network_connection,URL,https://m.updates.example/login?utm=demo,IOC-URL-883,10.2.250.65,203.0.113.196
evt-urls-000498,2026-06-18T21:53:04+00:00,ENG-LAB-054,user069,winword.exe,network_connection,URL,http://cdn.telemetry.test/cdn/js/app.js?id=04816c49,IOC-URL-371,10.3.49.92,203.0.113.153
evt-urls-000499,2026-06-18T22:24:56+00:00,ENG-LAB-022,user048,outlook.exe,network_connection,URL,https://assets.example.net/api/v1/checkin?id=58eaf1af,IOC-URL-401,10.0.57.20,198.51.100.182
evt-urls-000500,2026-06-18T22:38:04+00:00,ENG-LAB-023,user031,msedge.exe,network_connection,URL,https://files.sample.invalid/login?utm=demo,IOC-URL-852,10.3.84.216,203.0.113.171
