event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,ioc_value,source_ip
evt-mutexes-000397,2026-06-15T15:55:45+00:00,ENG-LAB-059,user050,reg.exe,mutex_created,Mutex,Session\OfficeCache_{14017c2c-7dc5-44b4-9730-9c21863dc147},10.1.235.90
evt-mutexes-000398,2026-06-15T16:17:48+00:00,ENG-LAB-033,user048,rundll32.exe,mutex_created,Mutex,Global\OfficeCache_{b131c413-c724-44c4-9c8c-72e60b2fca05},10.2.91.130
evt-mutexes-000399,2026-06-15T16:48:51+00:00,ENG-LAB-044,user037,winword.exe,mutex_created,Mutex,Session\BrowserSingleton_{04cc220e-7b15-4bf5-96ab-4d637a697187},10.1.170.201
evt-mutexes-000400,2026-06-15T17:09:27+00:00,ENG-LAB-013,user035,msedge.exe,mutex_created,Mutex,Local\InstallerMutex_{30a1d5fe-3eb4-425c-8d8c-01ae9b1c9090},10.0.95.18
evt-mutexes-000401,2026-06-15T19:09:24+00:00,ENG-LAB-018,user081,rundll32.exe,mutex_created,Mutex,Session\TelemetrySync_{f2a7114e-50c2-44f2-a6a9-0339ee42e433},10.2.108.168
evt-mutexes-000402,2026-06-15T20:25:10+00:00,ENG-LAB-006,user072,outlook.exe,mutex_created,Mutex,Local\TelemetrySync_{4b683765-59c2-49d9-ac3b-9ed38b550990},10.3.202.227
evt-mutexes-000403,2026-06-15T21:04:42+00:00,ENG-LAB-026,user055,chrome.exe,mutex_created,Mutex,Session\InstallerMutex_{80a1627a-a141-4b67-bcd0-d0df4db7e957},10.3.109.139
evt-mutexes-000404,2026-06-15T22:58:55+00:00,ENG-LAB-050,user100,teams.exe,mutex_created,Mutex,Local\OfficeCache_{eb4ff753-9b53-4249-93d8-4e7d739e7e5f},10.1.249.57
evt-mutexes-000405,2026-06-15T23:07:07+00:00,ENG-LAB-043,user010,msedge.exe,mutex_created,Mutex,Global\OneDriveSync_{3275ac10-7eeb-4b75-be56-f3178f2a716c},10.1.40.22
evt-mutexes-000406,2026-06-15T23:26:00+00:00,ENG-LAB-016,user039,chrome.exe,mutex_created,Mutex,Local\LabAgent_{626521c5-e93b-46e1-bcc3-d0168a8fdc82},10.1.229.36
evt-mutexes-000407,2026-06-15T23:40:57+00:00,ENG-LAB-008,user024,teams.exe,mutex_created,Mutex,Session\TelemetrySync_{50f39a1b-ef7e-4e80-b7c8-5be483fb54bf},10.2.223.156
evt-mutexes-000408,2026-06-15T23:50:55+00:00,ENG-LAB-031,user066,reg.exe,mutex_created,Mutex,Session\BrowserSingleton_{a43a4d2f-62ee-449b-94b9-81f802f1c6dc},10.0.125.252
evt-mutexes-000409,2026-06-16T00:12:33+00:00,ENG-LAB-005,user059,chrome.exe,mutex_created,Mutex,Global\InstallerMutex_{9bcefa5c-0e7b-49d7-961d-e7481cc6026e},10.1.52.174
evt-mutexes-000410,2026-06-16T00:17:39+00:00,ENG-LAB-001,user059,reg.exe,mutex_created,Mutex,Global\InstallerMutex_{51d4448b-8435-4f96-a2cb-459be7c97562},10.0.79.70
evt-mutexes-000411,2026-06-16T01:46:27+00:00,ENG-LAB-008,user023,rundll32.exe,mutex_created,Mutex,Local\InstallerMutex_{7409be1d-5ce4-458f-b248-4e1b5f8f2113},10.2.33.55
evt-mutexes-000412,2026-06-16T03:26:08+00:00,ENG-LAB-060,user069,rundll32.exe,mutex_created,Mutex,Session\ConfigGuard_{96afc1bb-d120-403b-a2f1-20f9baaa4c3c},10.2.248.161
evt-mutexes-000413,2026-06-16T04:33:06+00:00,ENG-LAB-038,user064,svchost.exe,mutex_created,Mutex,Session\BrowserSingleton_{b17e5d30-b8d3-45a3-b29a-49af9d429606},10.3.67.172
evt-mutexes-000414,2026-06-16T05:00:37+00:00,ENG-LAB-034,user067,teams.exe,mutex_created,Mutex,Session\OneDriveSync_{bea4323b-1af2-4d8d-af2a-a6c66ff08252},10.1.126.191
evt-mutexes-000415,2026-06-16T05:03:24+00:00,ENG-LAB-054,user060,winword.exe,mutex_created,Mutex,Session\InstallerMutex_{2678ae8c-0c6c-4785-984f-b5278fb671cd},10.3.73.68
evt-mutexes-000416,2026-06-16T06:56:09+00:00,ENG-LAB-021,user021,winword.exe,mutex_created,Mutex,Global\OneDriveSync_{bdaf25de-60d4-43de-900e-3131e6f1e76d},10.2.222.41
evt-mutexes-000417,2026-06-16T07:02:49+00:00,ENG-LAB-005,user091,svchost.exe,mutex_created,Mutex,Local\OneDriveSync_{05edfc92-f70a-42bd-bc0b-8b17fa882361},10.3.194.70
evt-mutexes-000418,2026-06-16T07:32:24+00:00,ENG-LAB-017,user052,chrome.exe,mutex_created,Mutex,Local\ConfigGuard_{d0d372e2-ea7a-4c6a-86f1-6602a2b19a5f},10.1.158.58
evt-mutexes-000419,2026-06-16T08:03:26+00:00,ENG-LAB-017,user067,chrome.exe,mutex_created,Mutex,Global\ConfigGuard_{dce8e778-7ead-4270-9781-abd6b52ec408},10.3.73.68
evt-mutexes-000420,2026-06-16T08:30:46+00:00,ENG-LAB-056,user055,teams.exe,mutex_created,Mutex,Global\InstallerMutex_{a66ab19e-b793-4771-84f6-a0c96037cd56},10.1.148.253
evt-mutexes-000421,2026-06-16T09:36:56+00:00,ENG-LAB-035,user090,msedge.exe,mutex_created,Mutex,Session\OfficeCache_{23b436cd-d569-47b5-8653-656907468aa7},10.3.109.131
evt-mutexes-000422,2026-06-16T10:42:34+00:00,ENG-LAB-058,user058,python.exe,mutex_created,Mutex,Local\TelemetrySync_{ba4aff5a-46a1-4f9f-b479-52b191431ab2},10.2.226.157
evt-mutexes-000423,2026-06-16T10:59:59+00:00,ENG-LAB-051,user017,python.exe,mutex_created,Mutex,Local\InstallerMutex_{087e847a-603f-4885-986a-8f347e1c32e4},10.3.108.238
evt-mutexes-000424,2026-06-16T11:41:08+00:00,ENG-LAB-029,user047,python.exe,mutex_created,Mutex,Local\OneDriveSync_{62ab0d04-b57a-410b-8cfb-de8010fdd7c0},10.0.41.108
evt-mutexes-000425,2026-06-16T12:32:48+00:00,ENG-LAB-028,user041,svchost.exe,mutex_created,Mutex,Session\TelemetrySync_{293512de-f499-4979-aa36-815020a422e9},10.3.49.92
evt-mutexes-000426,2026-06-16T12:45:02+00:00,ENG-LAB-040,user083,chrome.exe,mutex_created,Mutex,Session\InstallerMutex_{a2ad3221-5fb2-46d0-82e7-cce702a4a116},10.0.197.231
evt-mutexes-000427,2026-06-16T13:22:38+00:00,ENG-LAB-029,user031,powershell.exe,mutex_created,Mutex,Global\BrowserSingleton_{d97805ff-6f3d-4b07-9345-2ae8f1bf860d},10.3.37.117
evt-mutexes-000428,2026-06-16T14:40:46+00:00,ENG-LAB-007,user084,reg.exe,mutex_created,Mutex,Local\TelemetrySync_{465ddc48-d36c-40f4-8fa5-51771524cd71},10.1.85.105
evt-mutexes-000429,2026-06-16T14:51:23+00:00,ENG-LAB-017,user055,svchost.exe,mutex_created,Mutex,Local\ConfigGuard_{124907ee-a9d1-42d5-802f-c153b5f41180},10.1.214.57
evt-mutexes-000430,2026-06-16T15:06:40+00:00,ENG-LAB-049,user082,svchost.exe,mutex_created,Mutex,Local\LabAgent_{da7f476e-644a-4f8d-8455-53971297c3b8},10.0.142.90
evt-mutexes-000431,2026-06-16T15:22:26+00:00,ENG-LAB-025,user041,rundll32.exe,mutex_created,Mutex,Global\ConfigGuard_{ba27068b-bdb6-4761-97fc-37e7c3e21af7},10.3.93.72
evt-mutexes-000432,2026-06-16T15:32:20+00:00,ENG-LAB-055,user086,rundll32.exe,mutex_created,Mutex,Session\OfficeCache_{83aa5c01-9c45-4e0f-8822-2efa40eb05fd},10.0.47.56
evt-mutexes-000433,2026-06-16T15:42:15+00:00,ENG-LAB-011,user041,msedge.exe,mutex_created,Mutex,Global\ConfigGuard_{1e92ca41-f941-4e75-8933-a04511ec0b80},10.3.135.238
evt-mutexes-000434,2026-06-16T16:04:07+00:00,ENG-LAB-018,user091,teams.exe,mutex_created,Mutex,Global\UpdaterLock_{b7314d1a-2901-4ac0-95ad-a53367499ea4},10.3.84.68
evt-mutexes-000435,2026-06-16T16:35:27+00:00,ENG-LAB-005,user032,winword.exe,mutex_created,Mutex,Session\UpdaterLock_{5c93b61a-b6fa-41b1-8ba5-ce88e465bc78},10.0.25.167
evt-mutexes-000436,2026-06-16T17:50:19+00:00,ENG-LAB-033,user069,reg.exe,mutex_created,Mutex,Global\InstallerMutex_{1cf362e0-122b-437a-9b18-36142adff095},10.0.194.123
evt-mutexes-000437,2026-06-16T18:24:36+00:00,ENG-LAB-025,user002,python.exe,mutex_created,Mutex,Session\OfficeCache_{b8277c98-7d42-4d2e-a90b-1fba476c66ac},10.0.119.222
evt-mutexes-000438,2026-06-16T18:54:12+00:00,ENG-LAB-048,user051,rundll32.exe,mutex_created,Mutex,Global\OneDriveSync_{290a6273-83c2-494e-bd70-1c924165d2c5},10.0.240.57
evt-mutexes-000439,2026-06-16T19:26:44+00:00,ENG-LAB-030,user077,svchost.exe,mutex_created,Mutex,Global\TelemetrySync_{206275f1-bcfe-4419-b0a3-9c3c4c392ebe},10.3.135.238
evt-mutexes-000440,2026-06-16T20:16:26+00:00,ENG-LAB-034,user054,outlook.exe,mutex_created,Mutex,Global\ConfigGuard_{5dad2af3-a372-40cd-a4ac-68d4bacd2f25},10.2.91.130
evt-mutexes-000441,2026-06-16T21:22:25+00:00,ENG-LAB-047,user018,chrome.exe,mutex_created,Mutex,Local\LabAgent_{20bec6f4-6f54-43b0-919b-783e23847cb8},10.2.142.222
evt-mutexes-000442,2026-06-16T21:33:02+00:00,ENG-LAB-016,user021,outlook.exe,mutex_created,Mutex,Session\OfficeCache_{21325cd1-0a30-4861-b6d6-af5a7fcdeb73},10.3.25.143
evt-mutexes-000443,2026-06-16T21:35:28+00:00,ENG-LAB-025,user018,teams.exe,mutex_created,Mutex,Session\UpdaterLock_{4ee63bd7-f5c6-4e69-b3f0-306c13ec151f},10.0.185.225
evt-mutexes-000444,2026-06-17T01:44:58+00:00,ENG-LAB-055,user016,rundll32.exe,mutex_created,Mutex,Global\ConfigGuard_{a8a898c9-be7d-4ee2-81d9-9fe97e4d9287},10.1.242.63
evt-mutexes-000445,2026-06-17T02:56:59+00:00,ENG-LAB-033,user100,python.exe,mutex_created,Mutex,Local\ConfigGuard_{7a22d533-a076-4a84-a064-5ebefe626fbc},10.1.140.113
evt-mutexes-000446,2026-06-17T04:30:59+00:00,ENG-LAB-031,user096,msedge.exe,mutex_created,Mutex,Global\TelemetrySync_{bf28f9a0-55d0-44f4-8938-c1ef7c469660},10.0.81.179
evt-mutexes-000447,2026-06-17T04:57:28+00:00,ENG-LAB-056,user054,python.exe,mutex_created,Mutex,Global\TelemetrySync_{b239bd08-bb04-412b-9fcb-7a19959a3077},10.3.109.139
evt-mutexes-000448,2026-06-17T07:49:47+00:00,ENG-LAB-048,user093,reg.exe,mutex_created,Mutex,Global\TelemetrySync_{0243e42c-bd06-425a-8c54-b4ea53ec9d27},10.2.104.176
evt-mutexes-000449,2026-06-17T09:56:50+00:00,ENG-LAB-051,user062,msedge.exe,mutex_created,Mutex,Session\OfficeCache_{ae2acde7-d83a-4ee3-94df-b77dab556e00},10.0.79.70
evt-mutexes-000450,2026-06-17T11:56:29+00:00,ENG-LAB-020,user022,winword.exe,mutex_created,Mutex,Session\BrowserSingleton_{010240ca-b90d-4509-9334-d83d85784d70},10.2.91.130
evt-mutexes-000451,2026-06-17T12:06:38+00:00,ENG-LAB-029,user095,svchost.exe,mutex_created,Mutex,Global\InstallerMutex_{41841a07-fcc8-4292-a9c0-3fb7966f3fc3},10.1.85.105
evt-mutexes-000452,2026-06-17T12:38:27+00:00,ENG-LAB-024,user019,rundll32.exe,mutex_created,Mutex,Session\InstallerMutex_{6c96dcde-458d-4bdf-b92a-f094f9e6bc9f},10.0.152.216
evt-mutexes-000453,2026-06-17T13:22:55+00:00,ENG-LAB-030,user056,chrome.exe,mutex_created,Mutex,Session\OneDriveSync_{574b123b-80ef-4410-b9bd-59984c659180},10.1.110.246
evt-mutexes-000454,2026-06-17T13:26:44+00:00,ENG-LAB-009,user035,outlook.exe,mutex_created,Mutex,Global\UpdaterLock_{ebbc3ab1-0de0-4d10-b38a-7b8aa1db458e},10.2.36.156
evt-mutexes-000455,2026-06-17T13:58:38+00:00,ENG-LAB-042,user067,svchost.exe,mutex_created,Mutex,Global\OfficeCache_{922e6a13-4de5-4128-ab9f-0d6f8e792886},10.1.126.191
evt-mutexes-000456,2026-06-17T14:23:11+00:00,ENG-LAB-042,user037,chrome.exe,mutex_created,Mutex,Global\OfficeCache_{c7ff05c5-0e34-4ad9-86ef-b81081816085},10.2.91.130
evt-mutexes-000457,2026-06-17T15:02:13+00:00,ENG-LAB-018,user023,outlook.exe,mutex_created,Mutex,Local\BrowserSingleton_{15fbed55-886d-4a44-9a26-87a277aa404f},10.3.73.68
evt-mutexes-000458,2026-06-17T16:08:52+00:00,ENG-LAB-034,user073,rundll32.exe,mutex_created,Mutex,Local\BrowserSingleton_{a2c7d522-907f-4dfd-9a42-9ff64bc624f6},10.3.30.43
evt-mutexes-000459,2026-06-17T17:03:47+00:00,ENG-LAB-053,user095,svchost.exe,mutex_created,Mutex,Session\OfficeCache_{313a956d-f719-4c73-8f9b-00db5fa45d0b},10.3.218.144
evt-mutexes-000460,2026-06-17T17:06:25+00:00,ENG-LAB-036,user053,svchost.exe,mutex_created,Mutex,Local\OfficeCache_{43bc7858-0ac7-4bc6-8d30-c0dbdd8a6eb8},10.1.154.104
evt-mutexes-000461,2026-06-17T17:10:49+00:00,ENG-LAB-053,user043,reg.exe,mutex_created,Mutex,Global\ConfigGuard_{4f181e12-f907-4ec0-ad07-5af7038b00d6},10.1.78.96
evt-mutexes-000462,2026-06-17T17:34:41+00:00,ENG-LAB-001,user047,teams.exe,mutex_created,Mutex,Global\BrowserSingleton_{59177898-c261-47aa-a3ac-a30c7037fab6},10.0.56.40
evt-mutexes-000463,2026-06-17T17:51:20+00:00,ENG-LAB-044,user057,winword.exe,mutex_created,Mutex,Local\UpdaterLock_{8993a932-d247-42de-824c-19f37be5f2b6},10.1.135.34
evt-mutexes-000464,2026-06-17T18:39:05+00:00,ENG-LAB-019,user083,rundll32.exe,mutex_created,Mutex,Session\ConfigGuard_{0a6e0fe5-2b8d-4d4b-931c-1ccd214588ff},10.1.196.178
evt-mutexes-000465,2026-06-17T19:47:45+00:00,ENG-LAB-004,user090,winword.exe,mutex_created,Mutex,Global\TelemetrySync_{307d38d0-577a-47a8-8d95-56a8772838c0},10.0.197.231
evt-mutexes-000466,2026-06-17T19:50:52+00:00,ENG-LAB-028,user003,reg.exe,mutex_created,Mutex,Global\LabAgent_{37c5dd79-7cb7-436e-b92b-3bd410fe671a},10.2.125.58
evt-mutexes-000467,2026-06-17T19:57:46+00:00,ENG-LAB-006,user014,reg.exe,mutex_created,Mutex,Local\ConfigGuard_{d62305e8-804f-4155-be34-4ab54f9a0d73},10.3.73.68
evt-mutexes-000468,2026-06-17T20:03:42+00:00,ENG-LAB-019,user048,teams.exe,mutex_created,Mutex,Global\UpdaterLock_{a55823da-fd6b-43a5-a7ea-fa07a2091c71},10.3.128.249
evt-mutexes-000469,2026-06-17T20:31:53+00:00,ENG-LAB-028,user038,rundll32.exe,mutex_created,Mutex,Local\ConfigGuard_{31b3f3a1-4f1a-41f7-9e0a-934a92c53c62},10.0.152.216
evt-mutexes-000470,2026-06-17T21:12:51+00:00,ENG-LAB-052,user086,powershell.exe,mutex_created,Mutex,Global\OfficeCache_{16a4e3d9-b4e7-4206-bff1-a09fafc0fa10},10.0.58.175
evt-mutexes-000471,2026-06-17T21:18:10+00:00,ENG-LAB-028,user068,winword.exe,mutex_created,Mutex,Local\ConfigGuard_{15eac655-28ff-4847-8cdd-6c68d16bf109},10.1.214.57
evt-mutexes-000472,2026-06-17T21:20:23+00:00,ENG-LAB-025,user063,outlook.exe,mutex_created,Mutex,Local\InstallerMutex_{5f241df0-158e-439f-8eaa-73d8e6291438},10.1.189.73
evt-mutexes-000473,2026-06-17T22:02:01+00:00,ENG-LAB-020,user036,rundll32.exe,mutex_created,Mutex,Session\OneDriveSync_{b7b2a0d5-176c-469f-8a82-f4c02b608269},10.1.242.63
evt-mutexes-000474,2026-06-17T22:38:22+00:00,ENG-LAB-034,user077,powershell.exe,mutex_created,Mutex,Global\BrowserSingleton_{1b01570b-7dbd-445b-8c4a-5b99e8c03d32},10.2.142.222
evt-mutexes-000475,2026-06-17T23:24:35+00:00,ENG-LAB-039,user010,rundll32.exe,mutex_created,Mutex,Session\UpdaterLock_{cd10a60c-c7e8-4733-ab4e-8aa07278d197},10.1.75.168
evt-mutexes-000476,2026-06-17T23:57:08+00:00,ENG-LAB-008,user090,powershell.exe,mutex_created,Mutex,Local\BrowserSingleton_{b07735a7-ed18-47bb-b484-4983bb2791e3},10.1.214.57
evt-mutexes-000477,2026-06-18T01:25:22+00:00,ENG-LAB-016,user095,python.exe,mutex_created,Mutex,Session\UpdaterLock_{c2223704-8f7e-4ef0-9909-a0bc23da4cfa},10.1.220.202
evt-mutexes-000478,2026-06-18T03:20:19+00:00,ENG-LAB-011,user026,svchost.exe,mutex_created,Mutex,Global\TelemetrySync_{45797786-68d5-419a-9689-700cea1dfe22},10.1.21.79
evt-mutexes-000479,2026-06-18T04:47:08+00:00,ENG-LAB-040,user039,winword.exe,mutex_created,Mutex,Session\UpdaterLock_{61513c28-60da-4a81-86ae-d9d5d5ca73a6},10.0.41.108
evt-mutexes-000480,2026-06-18T07:18:27+00:00,ENG-LAB-044,user039,msedge.exe,mutex_created,Mutex,Session\ConfigGuard_{f04c6728-0a79-4aba-9117-b76666fd9195},10.0.125.252
evt-mutexes-000481,2026-06-18T08:04:35+00:00,ENG-LAB-008,user048,msedge.exe,mutex_created,Mutex,Global\BrowserSingleton_{92518e96-07bc-43e5-ad43-21717c423db0},10.0.42.165
evt-mutexes-000482,2026-06-18T08:41:22+00:00,ENG-LAB-060,user004,teams.exe,mutex_created,Mutex,Session\UpdaterLock_{aaa7920f-e1bf-4c97-9c32-3b1d8aac0a80},10.1.242.63
evt-mutexes-000483,2026-06-18T10:34:37+00:00,ENG-LAB-020,user022,winword.exe,mutex_created,Mutex,Session\OneDriveSync_{1b36fdd5-d27d-4bc5-b72a-8ba0a8568717},10.3.141.12
evt-mutexes-000484,2026-06-18T11:20:15+00:00,ENG-LAB-024,user047,svchost.exe,mutex_created,Mutex,Local\UpdaterLock_{4d10ec7c-fc92-47ae-a3c5-eb01dc36810c},10.0.12.190
evt-mutexes-000485,2026-06-18T12:28:04+00:00,ENG-LAB-056,user090,svchost.exe,mutex_created,Mutex,Local\OneDriveSync_{e45dfc4f-69f9-4d28-87e4-5f22fec29b7d},10.3.141.12
evt-mutexes-000486,2026-06-18T13:28:51+00:00,ENG-LAB-059,user094,winword.exe,mutex_created,Mutex,Local\ConfigGuard_{117eac53-0922-44af-b784-8b3af55b862e},10.1.215.100
evt-mutexes-000487,2026-06-18T15:35:23+00:00,ENG-LAB-001,user062,powershell.exe,mutex_created,Mutex,Global\BrowserSingleton_{04ae680f-08da-4744-9bc8-4575756b7634},10.2.75.111
evt-mutexes-000488,2026-06-18T17:14:52+00:00,ENG-LAB-009,user038,rundll32.exe,mutex_created,Mutex,Global\UpdaterLock_{85f9f71e-896f-437e-9c64-4b40014077dd},10.3.176.187
evt-mutexes-000489,2026-06-18T18:18:07+00:00,ENG-LAB-035,user021,python.exe,mutex_created,Mutex,Session\TelemetrySync_{1789c031-70c2-4147-8c80-b08bfb138850},10.1.18.214
evt-mutexes-000490,2026-06-18T18:44:41+00:00,ENG-LAB-045,user002,outlook.exe,mutex_created,Mutex,Local\ConfigGuard_{bbad19fe-6bbe-43d7-aa0f-22185ce7f006},10.0.193.21
evt-mutexes-000491,2026-06-18T19:31:26+00:00,ENG-LAB-004,user072,svchost.exe,mutex_created,Mutex,Local\OneDriveSync_{75d5bed6-4160-4ba7-ab6d-07eb53e2b938},10.1.85.105
evt-mutexes-000492,2026-06-18T19:35:01+00:00,ENG-LAB-030,user067,svchost.exe,mutex_created,Mutex,Session\TelemetrySync_{bba31a99-ec0e-405a-bddb-4dfd8a781b79},10.0.117.211
evt-mutexes-000493,2026-06-18T19:40:50+00:00,ENG-LAB-034,user030,winword.exe,mutex_created,Mutex,Session\UpdaterLock_{656c3543-5965-4407-a59b-076d84351a5f},10.0.81.179
evt-mutexes-000494,2026-06-18T20:38:54+00:00,ENG-LAB-046,user065,chrome.exe,mutex_created,Mutex,Session\OfficeCache_{1f0bd8c4-abc3-42de-ab41-2a65ae048d48},10.2.181.54
evt-mutexes-000495,2026-06-18T22:14:27+00:00,ENG-LAB-025,user004,teams.exe,mutex_created,Mutex,Session\OfficeCache_{f89bab95-dfbf-424c-9359-7ff782922eea},10.0.49.169
evt-mutexes-000496,2026-06-18T22:45:34+00:00,ENG-LAB-036,user077,reg.exe,mutex_created,Mutex,Local\OfficeCache_{2f3b1c4a-c4c2-4d07-91f0-65b65c355bdc},10.3.73.68
evt-mutexes-000497,2026-06-18T22:52:16+00:00,ENG-LAB-044,user016,python.exe,mutex_created,Mutex,Global\InstallerMutex_{cbf1f246-562e-4a28-bea0-9b4fcf3da5f7},10.0.31.192
evt-mutexes-000498,2026-06-18T23:00:58+00:00,ENG-LAB-003,user064,winword.exe,mutex_created,Mutex,Local\InstallerMutex_{1e58c3e9-28f8-48d3-bbd8-aef910d1920e},10.1.159.103
evt-mutexes-000499,2026-06-18T23:02:07+00:00,ENG-LAB-042,user026,svchost.exe,mutex_created,Mutex,Global\OfficeCache_{aa9848a0-d53f-46d3-a175-65f73ba0f642},10.3.0.134
evt-mutexes-000500,2026-06-18T23:47:32+00:00,ENG-LAB-030,user065,python.exe,mutex_created,Mutex,Global\BrowserSingleton_{2dc33f5c-7a35-423d-baa8-0c2bd3ab8d0a},10.3.108.238
