event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,hash_type,ioc_value,file_name,file_path,action,severity,detection_rule,source_ip,destination_ip,label,notes
evt-file-hashes-000001,2025-03-01T02:45:23.352000+00:00,ENG-LAB-021,user043,wscript.exe,file_created,File Hash,SHA256,c0345690d8b7f91350d2ae04d0fc28b48d4d21f1cc3f52acd77746e656b320c2,macro_template.dotm,C:\Program Files\Common Files,blocked,low,IOC-HASH-476,10.1.91.237,203.0.113.251,benign,Synthetic training data; not a real indicator
evt-file-hashes-000239,2025-03-10T00:49:41.440000+00:00,ENG-LAB-030,user049,cmd.exe,file_quarantined,File Hash,SHA256,f8a629e895e6b9a7ee33c3345e006eb91d986aff5be4e36d17962ea2efcd6e73,document.pdf,C:\Users\user\Downloads,alerted,low,IOC-HASH-846,10.0.115.252,198.51.100.254,benign,Synthetic training data; not a real indicator
evt-file-hashes-000240,2025-03-10T01:15:16.236000+00:00,ENG-LAB-001,user033,cmd.exe,file_quarantined,File Hash,SHA256,526f671809cae4d6fdcfbed0646fdcca76a191f5003edb584f3a4744e14e76c7,service.dat,C:\Users\Public\Documents,logged,low,IOC-HASH-167,10.0.247.196,203.0.113.105,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000241,2025-03-10T02:46:10.048000+00:00,ENG-LAB-005,user059,winword.exe,file_modified,File Hash,MD5,4130d34904a57e3f7291e22dfb7bc98c,macro_template.dotm,C:\Users\user\AppData\Local\Temp,allowed,medium,IOC-HASH-469,10.1.22.52,198.51.100.70,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000242,2025-03-10T02:53:29.932000+00:00,ENG-LAB-037,user084,powershell.exe,file_quarantined,File Hash,MD5,e22f7c120b56640b2b7e82ea3d42b676,service.dat,C:\Users\user\Downloads,blocked,medium,IOC-HASH-749,10.2.233.5,203.0.113.102,benign,Synthetic training data; not a real indicator
evt-file-hashes-000243,2025-03-10T04:59:03.330000+00:00,ENG-LAB-053,user073,explorer.exe,file_scanned,File Hash,MD5,71573eb93f45dc294b1b51bbf6945685,macro_template.dotm,C:\ProgramData,quarantined,low,IOC-HASH-200,10.1.198.131,203.0.113.190,benign,Synthetic training data; not a real indicator
evt-file-hashes-000244,2025-03-10T06:31:32.408000+00:00,ENG-LAB-053,user007,svchost.exe,file_modified,File Hash,SHA1,e644ccf7b6c6da0ef14a466c08dad8a8fb470394,document.pdf,C:\Windows\Temp,allowed,medium,IOC-HASH-698,10.2.38.254,198.51.100.157,benign,Synthetic training data; not a real indicator
evt-file-hashes-000245,2025-03-10T07:04:55.123000+00:00,ENG-LAB-010,user098,explorer.exe,file_modified,File Hash,SHA256,28fc0785d326d9bd4dad799259169f9149f3a9f721920ca8c9d6e0a4d6c46cab,setup.tmp,C:\Users\user\AppData\Local\Temp,logged,low,IOC-HASH-602,10.0.195.43,203.0.113.179,benign,Synthetic training data; not a real indicator
evt-file-hashes-000246,2025-03-10T08:26:18.050000+00:00,ENG-LAB-023,user042,explorer.exe,file_modified,File Hash,SHA1,e5de8b13fb97f4785bcaa4eeb9180bfc5e76b75b,agent.bin,C:\Windows\Temp,quarantined,high,IOC-HASH-735,10.2.36.190,203.0.113.36,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000247,2025-03-10T08:47:28.898000+00:00,ENG-LAB-003,user072,winword.exe,file_modified,File Hash,SHA1,79e1cef7b9bcd41823fb3a77e562aafc6489f52d,invoice.docm,C:\Users\user\Downloads,logged,high,IOC-HASH-961,10.1.34.66,198.51.100.161,benign,Synthetic training data; not a real indicator
evt-file-hashes-000248,2025-03-10T09:19:04.396000+00:00,ENG-LAB-043,user021,python.exe,file_quarantined,File Hash,SHA256,7a7ee9762553f9386328b5ddc5414e06c791c1438d8154243d42c27a9068587f,document.pdf,C:\Users\user\AppData\Local\Temp,quarantined,critical,IOC-HASH-421,10.0.133.151,203.0.113.44,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000249,2025-03-10T10:58:18.068000+00:00,ENG-LAB-006,user087,regsvr32.exe,file_modified,File Hash,SHA256,9bb6995e9b0ad05ae6a8165f51077ecc8023b34f4e7cceca1f01a84b38e7eb7f,document.pdf,C:\Program Files\Common Files,alerted,low,IOC-HASH-952,10.2.27.115,198.51.100.153,benign,Synthetic training data; not a real indicator
evt-file-hashes-000250,2025-03-10T12:23:08.502000+00:00,ENG-LAB-056,user023,cmd.exe,file_scanned,File Hash,SHA256,6b4bc49e05a7dc2fdafaa2d3963ea8c1d565146493f5042d0043095b96d32c4e,service.dat,C:\Windows\Temp,logged,low,IOC-HASH-471,10.1.140.11,203.0.113.248,benign,Synthetic training data; not a real indicator
evt-file-hashes-000251,2025-03-10T14:45:31.109000+00:00,ENG-LAB-027,user034,cmd.exe,file_created,File Hash,SHA256,7853ebf510200335d8e19f0d74bf7a33d728c03b1f37e541f5ca3f02191e0c63,setup.tmp,C:\ProgramData,blocked,low,IOC-HASH-514,10.3.188.70,198.51.100.215,benign,Synthetic training data; not a real indicator
evt-file-hashes-000252,2025-03-10T15:05:07.450000+00:00,ENG-LAB-008,user057,powershell.exe,file_quarantined,File Hash,SHA1,52b1712a731a807046fa715609d12715ff97ba3b,document.pdf,C:\Users\user\Downloads,logged,medium,IOC-HASH-481,10.0.40.242,198.51.100.253,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000253,2025-03-10T15:10:58.113000+00:00,ENG-LAB-026,user029,msedge.exe,file_scanned,File Hash,SHA256,e1978a317fa34dc11b4ec2c2d6e61d24438660fecf6caff89aeb644850dabf5e,agent.bin,C:\Windows\Temp,allowed,medium,IOC-HASH-827,10.2.68.52,198.51.100.172,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000254,2025-03-10T15:25:19.854000+00:00,ENG-LAB-025,user063,powershell.exe,file_created,File Hash,SHA1,19e24fc1b41c92d8b9cfcebb994eae288f27cf6d,macro_template.dotm,C:\Users\Public\Downloads,allowed,high,IOC-HASH-846,10.0.29.214,203.0.113.181,benign,Synthetic training data; not a real indicator
evt-file-hashes-000255,2025-03-10T15:26:17.074000+00:00,ENG-LAB-037,user031,rundll32.exe,file_created,File Hash,MD5,46a21a750d0a837c3f75916d04afad81,update.exe,C:\Users\user\AppData\Local\Temp,allowed,critical,IOC-HASH-408,10.1.76.176,198.51.100.79,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000256,2025-03-10T17:20:40.430000+00:00,ENG-LAB-048,user088,cmd.exe,file_scanned,File Hash,SHA256,3aa3a7a93f6aa7c948b758f7ba6a2a369f6649d8d87db12e9045650c491d101f,agent.bin,C:\Program Files\Common Files,blocked,low,IOC-HASH-801,10.0.148.109,203.0.113.216,benign,Synthetic training data; not a real indicator
evt-file-hashes-000257,2025-03-10T17:33:31.970000+00:00,ENG-LAB-002,user047,msedge.exe,file_quarantined,File Hash,SHA1,cb6b93ba4930a0d433ac70f9606d872e0001acb5,archive.zip,C:\Users\Public\Documents,quarantined,low,IOC-HASH-208,10.3.251.211,203.0.113.66,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000258,2025-03-10T19:02:22.486000+00:00,ENG-LAB-053,user093,winword.exe,file_scanned,File Hash,SHA1,1081dc0adf2ce7dc2915cf262f85c32ac48472ce,update.exe,C:\Users\Public\Documents,blocked,medium,IOC-HASH-600,10.0.29.214,198.51.100.231,benign,Synthetic training data; not a real indicator
evt-file-hashes-000259,2025-03-10T19:22:36.158000+00:00,ENG-LAB-016,user062,rundll32.exe,file_created,File Hash,SHA256,d9e72b331914f4662effb606d6f8e30a3c0c7eef38cc73ce18a3a321c939aa21,macro_template.dotm,C:\Windows\Temp,blocked,low,IOC-HASH-982,10.0.247.196,203.0.113.46,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000260,2025-03-10T20:19:58.450000+00:00,ENG-LAB-032,user010,msedge.exe,file_scanned,File Hash,SHA256,6b813a6995e4fccb42cbd0d6805d3cf2cacdd86b5dbc3e6325e62d23f5d411a9,agent.bin,C:\Windows\Temp,quarantined,low,IOC-HASH-666,10.1.17.70,198.51.100.239,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000261,2025-03-10T20:59:09.236000+00:00,ENG-LAB-003,user010,chrome.exe,file_created,File Hash,SHA1,6918e085b5a897eaa9b82abf5264c6d0685f2128,invoice.docm,C:\Users\user\AppData\Local\Temp,allowed,high,IOC-HASH-657,10.0.86.19,198.51.100.246,benign,Synthetic training data; not a real indicator
evt-file-hashes-000262,2025-03-10T21:22:57.329000+00:00,ENG-LAB-012,user078,wscript.exe,process_file_write,File Hash,SHA256,ff382be133d8c9fb1dda9223eae84a686195ba609b7554468a25863f24b6ac90,payload.dll,C:\Users\user\Downloads,blocked,medium,IOC-HASH-273,10.3.108.56,198.51.100.71,benign,Synthetic training data; not a real indicator
evt-file-hashes-000263,2025-03-10T21:25:02.349000+00:00,ENG-LAB-009,user006,cscript.exe,process_file_write,File Hash,SHA1,1ea4d5f8e740cf3fc62226bc5eec38da6c199775,payload.dll,C:\Program Files\Common Files,logged,medium,IOC-HASH-355,10.1.91.237,203.0.113.218,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000264,2025-03-10T22:29:25.880000+00:00,ENG-LAB-039,user026,rundll32.exe,file_quarantined,File Hash,SHA256,3ae5f8c712908fa5aa78d1d80d1f5defc427c8c9909e37597a838d8d780c3316,invoice.docm,C:\Program Files\Common Files,blocked,medium,IOC-HASH-127,10.0.201.133,203.0.113.101,benign,Synthetic training data; not a real indicator
evt-file-hashes-000265,2025-03-10T23:34:44.789000+00:00,ENG-LAB-029,user038,msedge.exe,file_created,File Hash,SHA256,3171c3fd0877946c262418787e579695888b10740015cb1eba7032e34c415c31,update.exe,C:\Windows\Temp,quarantined,medium,IOC-HASH-758,10.0.10.174,198.51.100.151,benign,Synthetic training data; not a real indicator
evt-file-hashes-000266,2025-03-10T23:36:05.536000+00:00,ENG-LAB-032,user075,powershell.exe,file_quarantined,File Hash,SHA256,729eed9a67f36d0aa1556039b172eb6a81dbc18444176fed3b71fad5c730d796,service.dat,C:\Users\user\AppData\Local\Temp,logged,low,IOC-HASH-545,10.3.182.57,198.51.100.136,benign,Synthetic training data; not a real indicator
evt-file-hashes-000267,2025-03-10T23:47:02.310000+00:00,ENG-LAB-045,user065,wscript.exe,file_scanned,File Hash,SHA256,0e085350079e27cf327c02aed6a5a748a8f90a52bf35222fe98e84932fdec499,macro_template.dotm,C:\ProgramData,logged,low,IOC-HASH-455,10.0.21.72,203.0.113.22,benign,Synthetic training data; not a real indicator
evt-file-hashes-000268,2025-03-10T23:47:41.439000+00:00,ENG-LAB-025,user034,rundll32.exe,file_quarantined,File Hash,MD5,cef94d825405ee8e68f85b6ff79beb4a,payload.dll,C:\ProgramData,alerted,medium,IOC-HASH-967,10.2.154.30,203.0.113.153,benign,Synthetic training data; not a real indicator
evt-file-hashes-000269,2025-03-11T00:16:02.235000+00:00,ENG-LAB-044,user060,regsvr32.exe,file_quarantined,File Hash,SHA256,80869c8feb7fe90f9a26e5a2c2e73fd9e6d229502360ddb42993c60ea4a4dd1f,macro_template.dotm,C:\ProgramData,alerted,low,IOC-HASH-365,10.1.37.184,203.0.113.124,benign,Synthetic training data; not a real indicator
evt-file-hashes-000270,2025-03-11T00:34:55.758000+00:00,ENG-LAB-024,user026,svchost.exe,file_modified,File Hash,SHA256,23d5fae747303fbddb7d3deb50394b4a67b00bb31dbccb9026a67060b7835e4f,helper.ps1,C:\Users\Public\Downloads,allowed,medium,IOC-HASH-649,10.3.75.181,203.0.113.152,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000271,2025-03-11T03:55:08.688000+00:00,ENG-LAB-060,user055,rundll32.exe,file_quarantined,File Hash,MD5,5a8b724bba0610c200e8b9748bac8c64,setup.tmp,C:\Users\user\Downloads,allowed,high,IOC-HASH-659,10.0.142.106,198.51.100.55,benign,Synthetic training data; not a real indicator
evt-file-hashes-000272,2025-03-11T04:17:56.191000+00:00,ENG-LAB-043,user088,python.exe,process_file_write,File Hash,MD5,12f70030eb082f151e5e46f88ee4d3b8,service.dat,C:\ProgramData,blocked,medium,IOC-HASH-287,10.0.247.196,198.51.100.207,benign,Synthetic training data; not a real indicator
evt-file-hashes-000273,2025-03-11T06:24:26.834000+00:00,ENG-LAB-031,user011,chrome.exe,file_modified,File Hash,SHA1,d0a6576fa2b20e6a28c3c47be07deadd036cb344,agent.bin,C:\Windows\Temp,quarantined,low,IOC-HASH-904,10.1.17.70,198.51.100.29,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000274,2025-03-11T09:49:44.833000+00:00,ENG-LAB-011,user006,msedge.exe,file_scanned,File Hash,MD5,6ca49fadcfddb369b128ce2eb8c95b98,update.exe,C:\Program Files\Common Files,logged,medium,IOC-HASH-791,10.0.112.143,203.0.113.131,benign,Synthetic training data; not a real indicator
evt-file-hashes-000275,2025-03-11T12:17:12.171000+00:00,ENG-LAB-038,user052,svchost.exe,file_modified,File Hash,MD5,53783df9b36f70fe969a6d83fccdb52f,payload.dll,C:\Program Files\Common Files,quarantined,medium,IOC-HASH-959,10.0.21.72,203.0.113.29,benign,Synthetic training data; not a real indicator
evt-file-hashes-000276,2025-03-11T17:59:18.389000+00:00,ENG-LAB-007,user053,msedge.exe,file_quarantined,File Hash,MD5,cf45fad30b98a6e96046729cb47cd233,archive.zip,C:\Users\user\Downloads,logged,low,IOC-HASH-241,10.2.14.104,198.51.100.105,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000277,2025-03-11T18:24:18.595000+00:00,ENG-LAB-013,user031,wscript.exe,file_quarantined,File Hash,SHA1,6f8208ff60a120c05e9a9201eceb89063031314f,payload.dll,C:\Users\user\AppData\Local\Temp,alerted,low,IOC-HASH-351,10.3.197.111,198.51.100.165,benign,Synthetic training data; not a real indicator
evt-file-hashes-000278,2025-03-11T19:03:31.447000+00:00,ENG-LAB-017,user046,chrome.exe,file_created,File Hash,MD5,b76a5f0508622120a313d6f5ef4aa145,macro_template.dotm,C:\Windows\Temp,quarantined,low,IOC-HASH-883,10.3.251.211,198.51.100.44,benign,Synthetic training data; not a real indicator
evt-file-hashes-000279,2025-03-11T20:56:13.339000+00:00,ENG-LAB-018,user063,chrome.exe,file_scanned,File Hash,SHA1,7abbdd600a60f3b1baf475c40272d8176554e892,payload.dll,C:\Users\Public\Documents,quarantined,low,IOC-HASH-976,10.0.195.43,198.51.100.207,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000280,2025-03-11T22:11:40.875000+00:00,ENG-LAB-043,user072,svchost.exe,file_quarantined,File Hash,SHA256,6f719372f4fce02e35b232dfeb742b9292f00fd2d619394e186ded04d1ebb1af,setup.tmp,C:\Users\Public\Documents,quarantined,critical,IOC-HASH-321,10.2.84.15,203.0.113.217,benign,Synthetic training data; not a real indicator
evt-file-hashes-000281,2025-03-11T22:41:30.850000+00:00,ENG-LAB-025,user003,powershell.exe,file_created,File Hash,MD5,49122a05587431b3514218c9997c8a8a,helper.ps1,C:\Windows\Temp,blocked,low,IOC-HASH-357,10.1.10.99,203.0.113.198,benign,Synthetic training data; not a real indicator
evt-file-hashes-000282,2025-03-11T22:44:24.682000+00:00,ENG-LAB-044,user045,winword.exe,file_modified,File Hash,SHA256,bc5c99b3612365e6f811963d40fa4f823d9ec8477cd773ce4abe905ed611211f,invoice.docm,C:\Program Files\Common Files,allowed,medium,IOC-HASH-837,10.0.10.174,203.0.113.197,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000283,2025-03-11T23:00:57.393000+00:00,ENG-LAB-001,user004,python.exe,file_quarantined,File Hash,MD5,b967f3087edd757b34411917e6eebbd6,setup.tmp,C:\Users\Public\Documents,logged,low,IOC-HASH-859,10.3.157.112,203.0.113.126,benign,Synthetic training data; not a real indicator
evt-file-hashes-000284,2025-03-11T23:49:29.842000+00:00,ENG-LAB-002,user097,cscript.exe,file_quarantined,File Hash,MD5,d92c0f7cfb4252226af2269f114412cb,payload.dll,C:\Program Files\Common Files,logged,low,IOC-HASH-444,10.1.58.213,203.0.113.189,benign,Synthetic training data; not a real indicator
evt-file-hashes-000285,2025-03-12T01:21:33.005000+00:00,ENG-LAB-051,user071,explorer.exe,file_scanned,File Hash,SHA256,c11159f25c8bca94141ee9942087fdbc94d513fd91895935d7c44e51e6688a84,archive.zip,C:\Windows\Temp,alerted,medium,IOC-HASH-359,10.3.243.46,198.51.100.12,benign,Synthetic training data; not a real indicator
evt-file-hashes-000286,2025-03-12T02:31:40.416000+00:00,ENG-LAB-053,user037,svchost.exe,file_scanned,File Hash,SHA256,99679294fde1b544526e047aaf25ec195949c7fd7b2b171e440e68abcd3c58f0,helper.ps1,C:\Program Files\Common Files,blocked,low,IOC-HASH-709,10.0.247.196,203.0.113.224,benign,Synthetic training data; not a real indicator
evt-file-hashes-000287,2025-03-12T02:37:18.998000+00:00,ENG-LAB-041,user040,winword.exe,file_scanned,File Hash,MD5,0a21b3cdb0cc01d8b60610f7caf5ce87,helper.ps1,C:\Users\Public\Documents,allowed,low,IOC-HASH-946,10.2.241.219,203.0.113.131,benign,Synthetic training data; not a real indicator
evt-file-hashes-000288,2025-03-12T02:50:41.909000+00:00,ENG-LAB-042,user086,svchost.exe,file_created,File Hash,SHA256,c02423b3f84d81e7f16b25b07e7794efdfb67c507525f7de748cb3308ebd9046,service.dat,C:\Users\user\AppData\Local\Temp,logged,medium,IOC-HASH-302,10.1.91.237,203.0.113.182,benign,Synthetic training data; not a real indicator
evt-file-hashes-000289,2025-03-12T03:33:36.206000+00:00,ENG-LAB-031,user093,svchost.exe,file_quarantined,File Hash,SHA256,9e4f3ca0236735c0b88b99b359088d5eb00fd98018c45763bbfb053a447d488f,setup.tmp,C:\Users\Public\Documents,allowed,high,IOC-HASH-927,10.1.197.123,198.51.100.35,benign,Synthetic training data; not a real indicator
evt-file-hashes-000290,2025-03-12T04:51:42.789000+00:00,ENG-LAB-047,user081,regsvr32.exe,file_scanned,File Hash,SHA256,f85a31e04bfb985d9245c765b57b015f188447d0e1f88fd933c3a8e76d675df9,document.pdf,C:\Users\user\AppData\Local\Temp,allowed,low,IOC-HASH-371,10.2.92.254,203.0.113.55,benign,Synthetic training data; not a real indicator
evt-file-hashes-000291,2025-03-12T05:15:40.211000+00:00,ENG-LAB-053,user089,powershell.exe,file_scanned,File Hash,SHA256,3deeda7a849062133e932ad5d4929aab8d85a2b8cdc6ee245e07edd746b77593,helper.ps1,C:\Program Files\Common Files,alerted,high,IOC-HASH-970,10.1.112.212,203.0.113.109,benign,Synthetic training data; not a real indicator
evt-file-hashes-000292,2025-03-12T05:19:10.907000+00:00,ENG-LAB-047,user019,cscript.exe,file_scanned,File Hash,MD5,8b5200a60c546415acb807407fc0eac7,service.dat,C:\Users\user\AppData\Local\Temp,quarantined,low,IOC-HASH-219,10.2.145.157,203.0.113.169,benign,Synthetic training data; not a real indicator
evt-file-hashes-000293,2025-03-12T05:40:14.053000+00:00,ENG-LAB-014,user044,python.exe,file_modified,File Hash,MD5,df7846f0034d1498f2ef86f3ddb489cf,agent.bin,C:\Users\Public\Downloads,logged,low,IOC-HASH-784,10.3.77.180,198.51.100.38,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000294,2025-03-12T06:41:43.095000+00:00,ENG-LAB-048,user080,svchost.exe,file_modified,File Hash,SHA256,06e646e4133874e1168018ca316d34c9f55cd131ce82339bd0644c5a622651d0,archive.zip,C:\Program Files\Common Files,quarantined,critical,IOC-HASH-349,10.2.241.219,198.51.100.235,benign,Synthetic training data; not a real indicator
evt-file-hashes-000295,2025-03-12T07:20:13.846000+00:00,ENG-LAB-038,user053,powershell.exe,process_file_write,File Hash,SHA256,3c95ade752dac93dc2257ba07c8489122da7fadf7df3c966d6ae7bdf1b240976,agent.bin,C:\Users\Public\Downloads,blocked,medium,IOC-HASH-853,10.1.176.76,198.51.100.86,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000296,2025-03-12T07:36:38.874000+00:00,ENG-LAB-050,user007,explorer.exe,file_quarantined,File Hash,MD5,d14d2a9b37cb2716ca1f2ece8073d97c,helper.ps1,C:\ProgramData,allowed,high,IOC-HASH-944,10.0.86.19,203.0.113.222,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000297,2025-03-12T12:36:36.931000+00:00,ENG-LAB-014,user003,explorer.exe,file_modified,File Hash,SHA256,64339bab83ef721c0ac5ed3404dc95699607b86ec7e1e14f7238e1acd5958973,agent.bin,C:\Users\user\AppData\Local\Temp,alerted,critical,IOC-HASH-770,10.1.82.76,203.0.113.151,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000298,2025-03-12T12:39:35.890000+00:00,ENG-LAB-040,user066,rundll32.exe,file_created,File Hash,SHA256,71a7b9156653d26dc53418f15e1ed888082cc5fe8efe3969da693eadd48849ff,helper.ps1,C:\Users\user\AppData\Local\Temp,alerted,low,IOC-HASH-864,10.3.251.211,203.0.113.44,benign,Synthetic training data; not a real indicator
evt-file-hashes-000299,2025-03-12T14:10:09.624000+00:00,ENG-LAB-032,user017,powershell.exe,process_file_write,File Hash,SHA1,49a27e21d0672a257192179480bddfd228795cd6,setup.tmp,C:\Users\user\Downloads,logged,low,IOC-HASH-674,10.1.47.49,203.0.113.137,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000300,2025-03-12T15:19:50.257000+00:00,ENG-LAB-025,user028,cmd.exe,file_modified,File Hash,MD5,9a6fd6adfe71ce92f24d514c0d31e43f,document.pdf,C:\Windows\Temp,alerted,low,IOC-HASH-341,10.1.34.66,198.51.100.155,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000301,2025-03-12T15:43:14.232000+00:00,ENG-LAB-015,user031,python.exe,file_modified,File Hash,SHA1,342f9c18dac1b36a529aa59fb1e5d1c62442fb46,document.pdf,C:\Users\user\AppData\Local\Temp,logged,low,IOC-HASH-871,10.0.148.200,203.0.113.113,benign,Synthetic training data; not a real indicator
evt-file-hashes-000302,2025-03-12T16:24:21.630000+00:00,ENG-LAB-056,user054,cmd.exe,file_modified,File Hash,SHA256,6c85c0fd98d4b8c569a82a8bae0febe1277100c0a73b27d6a9375b692177afab,setup.tmp,C:\Users\user\AppData\Local\Temp,allowed,low,IOC-HASH-340,10.2.191.225,198.51.100.94,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000303,2025-03-12T17:24:47.583000+00:00,ENG-LAB-023,user047,python.exe,process_file_write,File Hash,SHA1,bda814d0ed4e7b5f074ff2780f65e1679e8f0bd6,agent.bin,C:\Program Files\Common Files,quarantined,medium,IOC-HASH-916,10.3.112.218,198.51.100.160,benign,Synthetic training data; not a real indicator
evt-file-hashes-000304,2025-03-12T17:43:25.819000+00:00,ENG-LAB-021,user004,winword.exe,file_created,File Hash,SHA256,7b1cb57a978fb51094d01cf56eaaf1b09f2b20d17f8253edbaebe0b7e62275a4,document.pdf,C:\Users\user\AppData\Local\Temp,alerted,medium,IOC-HASH-209,10.0.137.7,203.0.113.237,benign,Synthetic training data; not a real indicator
evt-file-hashes-000305,2025-03-12T19:27:55.209000+00:00,ENG-LAB-003,user012,regsvr32.exe,file_created,File Hash,SHA256,9fc32f7700f4f09870162bffcf0b3d9c74dd02fe5d83d06b28be8b9350ac97af,invoice.docm,C:\Program Files\Common Files,quarantined,low,IOC-HASH-949,10.2.84.15,198.51.100.4,benign,Synthetic training data; not a real indicator
evt-file-hashes-000306,2025-03-12T19:35:57.944000+00:00,ENG-LAB-034,user064,rundll32.exe,file_created,File Hash,SHA1,808a1c3423d18d1802c25867789090c032bd2f11,service.dat,C:\Users\Public\Documents,quarantined,medium,IOC-HASH-425,10.1.80.153,198.51.100.208,benign,Synthetic training data; not a real indicator
evt-file-hashes-000307,2025-03-12T19:52:13.324000+00:00,ENG-LAB-053,user010,msedge.exe,file_modified,File Hash,SHA256,29c6073f0befff805953f5e59b20d65f9850d34908e9c7d8625f55fd6f1b1f1a,invoice.docm,C:\Program Files\Common Files,blocked,low,IOC-HASH-183,10.2.157.2,203.0.113.107,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000308,2025-03-12T20:17:47.504000+00:00,ENG-LAB-007,user012,wscript.exe,process_file_write,File Hash,SHA1,fd769453791a13dc97113b776db2d11107379b49,document.pdf,C:\Users\user\AppData\Local\Temp,blocked,high,IOC-HASH-580,10.0.193.27,203.0.113.15,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000309,2025-03-12T22:00:55.037000+00:00,ENG-LAB-059,user033,powershell.exe,file_modified,File Hash,MD5,f518828ebae3da3d5076c0f49d9a28a1,macro_template.dotm,C:\Users\user\Downloads,blocked,low,IOC-HASH-102,10.2.154.30,198.51.100.89,benign,Synthetic training data; not a real indicator
evt-file-hashes-000310,2025-03-12T22:07:59.516000+00:00,ENG-LAB-035,user100,svchost.exe,file_created,File Hash,SHA256,78926b371fcfea9260f01a0d4a1ebde9593deff43c4cab90dcb5a40d4e3041e4,document.pdf,C:\ProgramData,blocked,high,IOC-HASH-495,10.1.96.170,198.51.100.168,benign,Synthetic training data; not a real indicator
evt-file-hashes-000311,2025-03-12T22:11:47.484000+00:00,ENG-LAB-033,user091,winword.exe,file_quarantined,File Hash,MD5,4bea2c3ba7e227d0ad9514a29bd38a88,service.dat,C:\Users\Public\Downloads,allowed,low,IOC-HASH-933,10.2.120.154,198.51.100.100,benign,Synthetic training data; not a real indicator
evt-file-hashes-000312,2025-03-12T22:26:58.727000+00:00,ENG-LAB-060,user051,cscript.exe,file_quarantined,File Hash,MD5,4946af234e55c8c7e1320a6a11dd55c6,service.dat,C:\Program Files\Common Files,alerted,low,IOC-HASH-473,10.1.96.170,203.0.113.171,benign,Synthetic training data; not a real indicator
evt-file-hashes-000313,2025-03-12T23:34:18.443000+00:00,ENG-LAB-016,user052,python.exe,file_created,File Hash,SHA256,b870deba84199ac7a034983bfcb3df781c62603a8351de349b44cac0fb56d3e0,document.pdf,C:\Users\Public\Downloads,allowed,high,IOC-HASH-895,10.1.53.43,203.0.113.81,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000314,2025-03-12T23:44:01.999000+00:00,ENG-LAB-033,user097,python.exe,process_file_write,File Hash,MD5,8e2ca30a26042cf1aff00104883ea866,service.dat,C:\Program Files\Common Files,logged,medium,IOC-HASH-572,10.2.247.212,203.0.113.167,benign,Synthetic training data; not a real indicator
evt-file-hashes-000315,2025-03-12T23:51:16.128000+00:00,ENG-LAB-044,user069,outlook.exe,file_modified,File Hash,SHA1,40e5dca6bd8b95bce44d70649e96b2bb5d844e3e,setup.tmp,C:\Users\user\AppData\Local\Temp,logged,critical,IOC-HASH-227,10.3.247.140,198.51.100.249,benign,Synthetic training data; not a real indicator
evt-file-hashes-000316,2025-03-13T02:56:12.186000+00:00,ENG-LAB-007,user055,python.exe,file_modified,File Hash,SHA1,8a5e3346fc1fb4743f6fc027d4a3692a7007d542,service.dat,C:\Users\user\AppData\Local\Temp,alerted,medium,IOC-HASH-961,10.3.79.17,198.51.100.203,benign,Synthetic training data; not a real indicator
evt-file-hashes-000317,2025-03-13T03:03:27.980000+00:00,ENG-LAB-026,user066,wscript.exe,file_scanned,File Hash,SHA1,c718b9044a2eadc8be0ce2695cfaa182d0ad45a5,helper.ps1,C:\ProgramData,logged,critical,IOC-HASH-495,10.3.3.79,198.51.100.213,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000318,2025-03-13T03:57:33.983000+00:00,ENG-LAB-018,user050,explorer.exe,file_modified,File Hash,MD5,cefeb0f9b8a4a440377f2e093a4d7431,document.pdf,C:\Users\Public\Downloads,alerted,high,IOC-HASH-252,10.2.31.113,203.0.113.8,benign,Synthetic training data; not a real indicator
